Date,BRKa,US10YT=RR,AMT,GLD,BLK,BX,IVZ,LAZ,KKR,IEP.O
2023-01-30,465039.98,3.551,218.06,178.76,747.86,94.9,18.08,40.37,54.43,53.71
2023-01-31,472999.9,3.529,223.39,179.41,759.21,95.96,18.51,40.08,55.81,53.76
2023-02-01,470605.995,3.398,227.14,181.67,762.63,97.21,18.92,41.16,56.99,53.49
2023-02-02,472115.0,3.398,227.39,177.9,770.73,100.03,20.21,40.85,58.01,53.94
2023-02-03,466754.98,3.532,222.06,173.46,757.16,97.13,20.04,40.42,57.15,54.05
2023-02-06,467000.0,3.632,220.57,173.82,742.38,95.72,19.41,39.08,56.02,54.23
2023-02-07,474555.0,3.674,219.47,173.98,740.82,96.71,19.61,38.75,58.94,54.31
2023-02-08,467999.0,3.653,218.47,174.41,729.86,94.62,18.99,38.21,58.27,54.16
2023-02-09,466020.0,3.683,215.19,173.03,715.97,91.87,18.49,37.77,57.7,53.95
2023-02-10,472250.0,3.743,216.72,173.36,723.51,93.13,18.74,37.82,57.99,53.87
2023-02-13,476500.0,3.719,217.26,172.48,736.91,96.44,19.21,38.29,59.1,53.83
2023-02-14,472500.0,3.761,215.15,172.61,729.15,96.77,19.0,37.85,58.6,54.1
2023-02-15,469045.0,3.807,216.6,170.89,724.19,96.63,18.78,37.87,58.9,54.34
2023-02-16,467294.98,3.843,212.0,170.75,713.0,94.44,18.46,37.19,57.55,54.42
2023-02-17,467372.74,3.828,210.26,171.26,716.16,93.52,18.71,37.68,57.18,54.27
2023-02-21,458495.0,3.953,204.65,170.62,695.75,90.73,17.72,36.25,55.7,53.91
2023-02-22,460012.41,3.923,199.28,169.66,687.41,90.9,17.61,36.42,55.51,53.89
2023-02-23,459375.0,3.881,201.96,169.57,691.84,91.02,17.74,36.98,55.9,53.94
2023-02-24,461705.01,3.949,195.73,168.35,683.43,89.06,17.53,36.8,55.03,54.12
2023-02-27,461912.23,3.922,195.08,169.01,683.06,89.93,17.47,37.22,55.65,53.6
2023-02-28,463525.0,3.914,198.01,169.78,689.43,90.8,17.66,37.36,56.35,53.81
2023-03-01,462435.02,3.996,194.89,170.76,680.56,89.78,17.53,38.25,55.95,53.77
2023-03-02,466790.01,4.073,197.53,170.66,685.91,89.06,17.55,38.0,55.81,53.84
2023-03-03,473256.11,3.963,202.5,172.49,695.24,91.22,17.9,38.02,56.96,53.91
2023-03-06,480215.0,3.983,198.57,171.62,688.39,91.52,17.57,37.63,57.08,54.17
2023-03-07,471500.0,3.975,192.37,168.62,674.66,89.47,17.17,37.0,55.85,54.07
2023-03-08,472002.0,3.976,195.77,168.54,674.36,91.51,17.34,37.37,57.0,53.75
2023-03-09,461030.0,3.923,191.2,170.2,651.28,84.99,17.03,35.94,54.45,52.95
2023-03-10,460462.0,3.695,191.27,173.87,635.03,80.22,16.41,34.29,50.31,50.4
2023-03-13,458050.0,3.515,196.33,177.86,625.77,83.48,16.03,33.18,49.83,50.39
2023-03-14,461804.98,3.636,199.83,176.83,637.83,86.21,16.24,33.2,50.87,50.34
2023-03-15,448671.01,3.494,202.32,178.21,631.74,86.67,16.02,32.5,49.83,50.35
2023-03-16,455350.0,3.583,205.05,178.57,636.98,87.26,16.05,33.41,49.74,51.46
2023-03-17,442765.0,3.397,201.35,183.77,636.71,84.89,15.56,32.72,48.44,50.91
2023-03-20,455917.44,3.477,201.95,183.84,643.56,82.54,15.45,33.43,48.6,50.67
2023-03-21,460515.03,3.606,198.19,180.37,662.15,86.88,16.02,34.51,51.03,50.87
2023-03-22,455660.0,3.5,192.12,183.44,648.32,83.98,15.46,33.76,50.36,50.62
2023-03-23,452750.0,3.404,191.62,185.74,651.78,84.45,15.04,33.5,50.57,50.54
2023-03-24,453066.11,3.378,199.62,183.65,644.88,83.94,15.05,32.73,50.05,50.44
2023-03-27,457820.0,3.528,193.15,181.95,648.32,84.19,15.34,33.09,50.42,50.95
2023-03-28,459000.0,3.568,192.87,183.44,646.24,83.66,15.62,32.31,50.35,51.39
2023-03-29,462100.0,3.566,198.49,182.53,657.22,85.18,16.06,32.62,51.13,51.77
2023-03-30,461780.0,3.551,201.18,184.18,661.04,85.75,16.11,32.2,51.35,51.79
2023-03-31,465600.0,3.49,204.34,183.22,669.12,87.84,16.4,33.11,52.52,51.71
2023-04-03,469760.0,3.432,201.1,184.54,666.41,84.96,16.2,32.56,51.93,52.56
2023-04-04,467660.0,3.337,203.45,187.98,659.11,81.2,15.8,31.77,51.01,52.44
2023-04-05,471500.0,3.287,204.69,187.83,656.04,81.41,15.71,31.51,49.81,52.45
2023-04-06,478005.0,3.29,206.69,186.49,656.4,82.19,15.82,31.34,49.31,52.37
2023-04-07,,3.383,,,,,,,,
2023-04-10,476500.0,3.415,208.35,185.11,659.82,81.59,15.98,31.27,50.4,52.06
2023-04-11,480800.0,3.434,210.38,186.28,669.68,83.4,16.32,32.04,51.5,52.05
2023-04-12,483500.0,3.421,211.26,187.19,665.97,82.61,16.13,32.29,51.29,52.17
2023-04-13,490760.0,3.451,210.81,189.72,670.73,84.31,16.63,32.73,52.0,52.32
2023-04-14,496000.0,3.522,206.89,186.36,691.33,85.32,16.89,33.86,51.91,52.72
2023-04-17,497900.0,3.591,208.83,185.53,698.36,87.23,17.19,34.32,52.32,52.78
2023-04-18,496200.0,3.572,208.18,186.25,694.03,91.5,17.41,34.55,53.03,52.4
2023-04-19,494947.98,3.602,208.12,185.36,695.24,92.55,17.47,34.84,53.92,51.94
2023-04-20,496300.01,3.545,205.59,186.09,696.38,91.94,17.2,34.7,52.96,51.53
2023-04-21,496404.98,3.572,204.14,184.25,680.94,89.45,17.07,35.25,52.52,51.1
2023-04-24,498249.99,3.515,203.94,184.81,674.19,88.62,16.85,34.78,52.49,51.78
2023-04-25,495112.0,3.398,201.74,185.75,659.71,86.43,16.8,33.81,51.04,51.47
2023-04-26,491500.0,3.43,200.34,184.74,650.67,85.31,16.94,32.4,50.3,51.03
2023-04-27,499700.02,3.528,205.64,184.75,662.68,87.14,17.23,32.31,51.36,50.795
2023-04-28,502879.98,3.452,204.39,184.8,671.2,89.33,17.13,31.3,53.07,50.79
2023-05-01,503400.0,3.574,199.5,183.97,662.97,88.75,16.78,31.17,53.25,50.42
2023-05-02,494100.0,3.439,196.13,187.52,651.46,84.66,16.42,30.22,51.22,40.36
2023-05-03,488606.05,3.403,191.97,189.11,642.41,83.03,16.46,29.81,51.31,32.57
2023-05-04,489540.0,3.352,194.4,190.44,631.66,80.71,16.04,29.36,49.6,30.09
2023-05-05,491840.0,3.446,196.75,187.46,644.48,82.16,16.57,28.88,51.51,38.125
2023-05-08,497000.0,3.519,193.21,187.69,643.14,81.17,16.29,28.82,49.31,36.6
2023-05-09,499000.0,3.522,193.52,189.02,635.57,81.63,16.19,28.82,49.01,37.97
2023-05-10,492000.0,3.441,196.36,188.75,629.18,82.58,15.93,28.89,49.18,32.22
2023-05-11,493000.0,3.397,195.69,187.13,642.02,83.28,15.4,28.53,48.61,31.65
2023-05-12,491182.495,3.463,200.29,186.81,645.1,82.86,15.22,28.65,48.49,35.4
2023-05-15,495900.0,3.508,195.46,187.21,644.75,83.13,15.21,28.79,49.11,34.12
2023-05-16,498620.0,3.549,191.04,184.87,633.83,80.4,14.98,28.24,47.79,34.21
2023-05-17,500600.0,3.581,194.76,184.23,650.64,83.72,15.21,28.56,49.39,34.68
2023-05-18,504360.0,3.648,191.03,181.84,669.33,83.21,15.33,28.72,49.97,34.7
2023-05-19,507161.02,3.692,190.73,183.64,666.7,83.08,15.24,28.26,50.03,32.22
2023-05-22,501148.475,3.719,193.47,183.21,671.39,85.01,15.19,29.1,51.19,28.71
2023-05-23,491980.0,3.698,188.15,183.43,661.53,83.73,15.06,29.08,50.12,27.64
2023-05-24,486545.0,3.719,183.39,181.95,655.0,83.16,14.78,28.48,49.44,23.94
2023-05-25,484000.0,3.815,182.56,180.2,660.52,83.53,14.7,28.15,50.7,20.63
2023-05-26,486650.0,3.82,182.18,180.92,672.3,85.7,14.89,28.76,51.68,20.65
2023-05-30,489224.73,3.696,182.0,182.04,673.58,86.4,14.82,28.93,51.67,22.38
2023-05-31,488023.98,3.637,184.44,182.32,657.55,85.64,14.38,28.69,51.49,22.57
2023-06-01,492000.01,3.608,187.01,183.76,668.84,87.14,14.74,29.1,52.43,21.81
